Entity 1,Entity 2,Weight,Network group,Network
VID27,CPA2,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,OLA1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,URA7,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,GCD1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,PSA1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,NEW1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,ENO2,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,GCN1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,RPL4A,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,HSC82,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,SSZ1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,SSE1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,PRS3,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,CPA1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,ILS1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,TEF4,0.001261034,Co-localization,Huh-O'Shea-2003
NCE102,MNN5,0.011094388,Co-localization,Huh-O'Shea-2003
NCE102,SEY1,0.011094388,Co-localization,Huh-O'Shea-2003
NCE102,MON2,0.007094019,Co-localization,Huh-O'Shea-2003
NCE102,DOP1,0.007094019,Co-localization,Huh-O'Shea-2003
DRS2,MON2,0.007786445,Co-localization,Huh-O'Shea-2003
DRS2,DOP1,0.007786445,Co-localization,Huh-O'Shea-2003
DRS2,GGA2,0.015000548,Co-localization,Huh-O'Shea-2003
DRS2,GEA2,0.014102395,Co-localization,Huh-O'Shea-2003
DRS2,SEC18,0.008764884,Co-localization,Huh-O'Shea-2003
DRS2,CHC1,0.015000548,Co-localization,Huh-O'Shea-2003
CLC1,GGA2,0.024971124,Co-localization,Huh-O'Shea-2003
CLC1,CHC1,0.024971124,Co-localization,Huh-O'Shea-2003
CLC1,DRS2,0.015000548,Co-localization,Huh-O'Shea-2003
SUR7,MNN5,0.011094388,Co-localization,Huh-O'Shea-2003
SUR7,SEY1,0.011094388,Co-localization,Huh-O'Shea-2003
SUR7,MON2,0.007094019,Co-localization,Huh-O'Shea-2003
SUR7,DOP1,0.007094019,Co-localization,Huh-O'Shea-2003
SUR7,NCE102,0.011094388,Co-localization,Huh-O'Shea-2003
HSP82,ARO2,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,GDE1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,PRO3,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,SER1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,TRM3,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,"ADE5,7",0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,YPK1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,NPA3,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,TIF1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,PRS5,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,FAS1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,WRS1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,PRS1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,RNA1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,CDC60,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,CPA2,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,OLA1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,URA7,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,GCD1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,PSA1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,NEW1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,ENO2,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,GCN1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,RPL4A,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,HSC82,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,SSZ1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,SSE1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,PRS3,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,CPA1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,ILS1,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,TEF4,0.001261034,Co-localization,Huh-O'Shea-2003
HSP82,VID27,0.001261034,Co-localization,Huh-O'Shea-2003
RVB1,TCP1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,CCT5,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,SER1,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,ARP3,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,TRP5,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,PGK1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,SEC18,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,GPD1,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,TUB2,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,"ADE5,7",0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,ILV1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,NPA3,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,GET3,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,TIF1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,PRS5,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,FAS1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,IDH2,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,CDC60,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,OLA1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,CHC1,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,GCD1,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,MDN1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,ATP2,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,ACS2,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,VMA6,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,VMA1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,PDC1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,URA2,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,TUB1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,PSA1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,NEW1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,ENO2,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,GCN1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,VMA2,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,KAP95,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,RPB2,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,HSC82,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,SSZ1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,CCT6,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,SSE1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB1,RPT5,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RPN1,RVB1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,TCP1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,CCT5,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,MCM6,0.06683685,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,TRP5,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,PGK1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,YHM2,0.06683685,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,TUB2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,CDC39,0.06683685,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,"ADE5,7",0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,ILV1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,NPA3,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,TIF1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,FAS1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,IDH2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,OLA1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,MDN1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,ATP2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,ACS2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,VMA1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,PDC1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,URA2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,TUB1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,PSA1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,NEW1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,ENO2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,GCN1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,VMA2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,RPB2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,HSC82,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,SSZ1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,SSE1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,RPT5,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,RVB1,0.000195023,Physical Interactions,Lakshminarasimhan-Washburn-2016
RVB2,RPN1,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
CCT3,RVB1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
CCT3,RVB2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
RPN10,RVB1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
RPN10,RVB2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
MIR1,RVB1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
MIR1,RVB2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
ILS1,RVB1,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
TEF4,RVB1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
TEF4,RVB2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
VID27,RVB1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
VID27,RVB2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
SAM2,RVB1,0.054163776,Physical Interactions,Lakshminarasimhan-Washburn-2016
GFA1,RVB1,0.030818855,Physical Interactions,Lakshminarasimhan-Washburn-2016
GFA1,RVB2,0.041382365,Physical Interactions,Lakshminarasimhan-Washburn-2016
TOM1,GNP1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,ARO2,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,CCT5,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,SPF1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,SUI3,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,VTC4,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,CCT2,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,PGK1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,YHM2,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,SEC18,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,TIF1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,FAS1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,TCB3,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,SAC6,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,CDC60,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,OLA1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,CHC1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,GCD1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,ATP2,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,VMA1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,PDC1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,RPG1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,URA2,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,PSA1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,FKS1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,NEW1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,ENO2,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,GCN1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,VMA2,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,RPL4A,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,KAP95,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,BMH2,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,RPB2,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,HSC82,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,SSZ1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,CCT6,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,SSE1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,SSC1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,RPT5,0.04360207,Physical Interactions,Sung-Deshaies-2016
TOM1,RVB1,0.04360207,Physical Interactions,Sung-Deshaies-2016
RPN11,TOM1,0.04360207,Physical Interactions,Sung-Deshaies-2016
RPN1,TOM1,0.04360207,Physical Interactions,Sung-Deshaies-2016
RVB2,TOM1,0.04360207,Physical Interactions,Sung-Deshaies-2016
CCT3,TOM1,0.04360207,Physical Interactions,Sung-Deshaies-2016
MIR1,TOM1,0.04360207,Physical Interactions,Sung-Deshaies-2016
ILS1,TOM1,0.04360207,Physical Interactions,Sung-Deshaies-2016
TEF4,TOM1,0.04360207,Physical Interactions,Sung-Deshaies-2016
CLC1,TOM1,0.04360207,Physical Interactions,Sung-Deshaies-2016
HSP82,TOM1,0.04360207,Physical Interactions,Sung-Deshaies-2016
RPT5,YRB1,0.05642585,Physical Interactions,Guerrero-Huang-2008
RPT5,TCP1,0.041942894,Physical Interactions,Guerrero-Huang-2008
RPT5,YHR020W,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,TRP5,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,PGK1,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,GPD1,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,TUB2,0.041942894,Physical Interactions,Guerrero-Huang-2008
RPT5,"ADE5,7",0.041942894,Physical Interactions,Guerrero-Huang-2008
RPT5,GET3,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,FAS1,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,SAC6,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,CDC60,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,CPA2,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,OLA1,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,ACS2,0.041942894,Physical Interactions,Guerrero-Huang-2008
RPT5,RNR2,0.04132281,Physical Interactions,Guerrero-Huang-2008
RPT5,VMA1,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,PDC1,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,URA2,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,TUB1,0.05642585,Physical Interactions,Guerrero-Huang-2008
RPT5,PSA1,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,NEW1,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,ENO2,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,VMA2,0.04184231,Physical Interactions,Guerrero-Huang-2008
RPT5,RPL4A,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,BMH2,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,HSC82,0.033869494,Physical Interactions,Guerrero-Huang-2008
RPT5,SSE1,0.04184231,Physical Interactions,Guerrero-Huang-2008
RPN11,YMC1,0.037990425,Physical Interactions,Guerrero-Huang-2008
RPN11,YRB1,0.03639717,Physical Interactions,Guerrero-Huang-2008
RPN11,TCP1,0.027055023,Physical Interactions,Guerrero-Huang-2008
RPN11,ARO2,0.06524114,Physical Interactions,Guerrero-Huang-2008
RPN11,SPF1,0.027768932,Physical Interactions,Guerrero-Huang-2008
RPN11,YHR020W,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,ERG9,0.027768932,Physical Interactions,Guerrero-Huang-2008
RPN11,ILV2,0.06524114,Physical Interactions,Guerrero-Huang-2008
RPN11,PRO3,0.037990425,Physical Interactions,Guerrero-Huang-2008
RPN11,OLE1,0.027768932,Physical Interactions,Guerrero-Huang-2008
RPN11,CCT2,0.06524114,Physical Interactions,Guerrero-Huang-2008
RPN11,GGA2,0.06524114,Physical Interactions,Guerrero-Huang-2008
RPN11,SEC23,0.027768932,Physical Interactions,Guerrero-Huang-2008
RPN11,SER1,0.037990425,Physical Interactions,Guerrero-Huang-2008
RPN11,ARP3,0.027768932,Physical Interactions,Guerrero-Huang-2008
RPN11,TRP5,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,PGK1,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,SEC18,0.027768932,Physical Interactions,Guerrero-Huang-2008
RPN11,GPD1,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,TUB2,0.027055023,Physical Interactions,Guerrero-Huang-2008
RPN11,VAC8,0.06524114,Physical Interactions,Guerrero-Huang-2008
RPN11,"ADE5,7",0.027055023,Physical Interactions,Guerrero-Huang-2008
RPN11,NPA3,0.037990425,Physical Interactions,Guerrero-Huang-2008
RPN11,GET3,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,PRS5,0.037990425,Physical Interactions,Guerrero-Huang-2008
RPN11,FAS1,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,TCB3,0.06524114,Physical Interactions,Guerrero-Huang-2008
RPN11,WRS1,0.027768932,Physical Interactions,Guerrero-Huang-2008
RPN11,PRS1,0.06524114,Physical Interactions,Guerrero-Huang-2008
RPN11,RNA1,0.027768932,Physical Interactions,Guerrero-Huang-2008
RPN11,SAC6,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,CDC60,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,CPA2,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,OLA1,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,URA7,0.037990425,Physical Interactions,Guerrero-Huang-2008
RPN11,ATP2,0.037990425,Physical Interactions,Guerrero-Huang-2008
RPN11,ACS2,0.027055023,Physical Interactions,Guerrero-Huang-2008
RPN11,VMA1,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,PDC1,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,URA2,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,TUB1,0.03639717,Physical Interactions,Guerrero-Huang-2008
RPN11,PSA1,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,FKS1,0.027768932,Physical Interactions,Guerrero-Huang-2008
RPN11,NEW1,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,ENO2,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,GCN1,0.027768932,Physical Interactions,Guerrero-Huang-2008
RPN11,VMA2,0.026990142,Physical Interactions,Guerrero-Huang-2008
RPN11,RPL4A,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,BMH2,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,RPB2,0.06524114,Physical Interactions,Guerrero-Huang-2008
RPN11,HSC82,0.02184732,Physical Interactions,Guerrero-Huang-2008
RPN11,SSZ1,0.037844073,Physical Interactions,Guerrero-Huang-2008
RPN11,SSE1,0.026990142,Physical Interactions,Guerrero-Huang-2008
RPN11,RVB1,0.06524114,Physical Interactions,Guerrero-Huang-2008
RPN1,YMC1,0.04417922,Physical Interactions,Guerrero-Huang-2008
RPN1,TCP1,0.031462394,Physical Interactions,Guerrero-Huang-2008
RPN1,SPF1,0.0322926,Physical Interactions,Guerrero-Huang-2008
RPN1,YHR020W,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,ERG9,0.0322926,Physical Interactions,Guerrero-Huang-2008
RPN1,PRO3,0.04417922,Physical Interactions,Guerrero-Huang-2008
RPN1,OLE1,0.0322926,Physical Interactions,Guerrero-Huang-2008
RPN1,SEC23,0.0322926,Physical Interactions,Guerrero-Huang-2008
RPN1,SER1,0.04417922,Physical Interactions,Guerrero-Huang-2008
RPN1,ARP3,0.0322926,Physical Interactions,Guerrero-Huang-2008
RPN1,TRP5,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,PGK1,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,YHM2,0.072824866,Physical Interactions,Guerrero-Huang-2008
RPN1,SEC18,0.0322926,Physical Interactions,Guerrero-Huang-2008
RPN1,GPD1,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,TUB2,0.031462394,Physical Interactions,Guerrero-Huang-2008
RPN1,"ADE5,7",0.031462394,Physical Interactions,Guerrero-Huang-2008
RPN1,NPA3,0.04417922,Physical Interactions,Guerrero-Huang-2008
RPN1,GET3,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,PRS5,0.04417922,Physical Interactions,Guerrero-Huang-2008
RPN1,FAS1,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,WRS1,0.0322926,Physical Interactions,Guerrero-Huang-2008
RPN1,RNA1,0.0322926,Physical Interactions,Guerrero-Huang-2008
RPN1,SAC6,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,CDC60,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,CPA2,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,OLA1,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,URA7,0.04417922,Physical Interactions,Guerrero-Huang-2008
RPN1,ATP2,0.04417922,Physical Interactions,Guerrero-Huang-2008
RPN1,ACS2,0.031462394,Physical Interactions,Guerrero-Huang-2008
RPN1,RNR2,0.03099725,Physical Interactions,Guerrero-Huang-2008
RPN1,VMA6,0.072824866,Physical Interactions,Guerrero-Huang-2008
RPN1,VMA1,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,PDC1,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,RPG1,0.072824866,Physical Interactions,Guerrero-Huang-2008
RPN1,URA2,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,PSA1,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,FKS1,0.0322926,Physical Interactions,Guerrero-Huang-2008
RPN1,NEW1,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,ENO2,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,GCN1,0.0322926,Physical Interactions,Guerrero-Huang-2008
RPN1,RPL4A,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,BMH2,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,HSC82,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN1,CCT6,0.043141637,Physical Interactions,Guerrero-Huang-2008
PRS3,RPN11,0.06524114,Physical Interactions,Guerrero-Huang-2008
RVB2,RPN11,0.06524114,Physical Interactions,Guerrero-Huang-2008
CCT3,RPT5,0.033869494,Physical Interactions,Guerrero-Huang-2008
CCT3,RPN11,0.02184732,Physical Interactions,Guerrero-Huang-2008
CCT3,RPN1,0.025406338,Physical Interactions,Guerrero-Huang-2008
RPN10,SPF1,0.03301022,Physical Interactions,Guerrero-Huang-2008
RPN10,YHR020W,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,ERG9,0.03301022,Physical Interactions,Guerrero-Huang-2008
RPN10,SUI3,0.07389511,Physical Interactions,Guerrero-Huang-2008
RPN10,OLE1,0.03301022,Physical Interactions,Guerrero-Huang-2008
RPN10,SEC23,0.03301022,Physical Interactions,Guerrero-Huang-2008
RPN10,ARP3,0.03301022,Physical Interactions,Guerrero-Huang-2008
RPN10,TRP5,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,PGK1,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,SEC18,0.03301022,Physical Interactions,Guerrero-Huang-2008
RPN10,GPD1,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,GET3,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,FAS1,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,WRS1,0.03301022,Physical Interactions,Guerrero-Huang-2008
RPN10,RNA1,0.03301022,Physical Interactions,Guerrero-Huang-2008
RPN10,SAC6,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,CDC60,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,CPA2,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,OLA1,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,CHC1,0.07389511,Physical Interactions,Guerrero-Huang-2008
RPN10,RNR2,0.031686082,Physical Interactions,Guerrero-Huang-2008
RPN10,VMA1,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,PDC1,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,URA2,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,PSA1,0.025970923,Physical Interactions,Guerrero-Huang-2008
RPN10,FKS1,0.03301022,Physical Interactions,Guerrero-Huang-2008
