"ORF","baseMean","log2FoldChange","lfcSE","pvalue","padj","orf_name","contrast","DE","SGD","DESCRIPTION"
"YJL082W",2016.45269910328,1.42199876072874,0.0486609911362659,1.59838567974773e-188,6.85348635336729e-187,"YJL082W","WT_vs_WT_plas","up-regulated","S000003618","Protein required for clearance of inclusion bodies; localizes to the inclusion bodies formed under protein misfolding stress; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; protein abundance increases in response to DNA replication stress; IML2 has a paralog, YKR018C, that arose from the whole genome duplication"
"YJL088W",1180.99993819151,-1.04523630779745,0.0879141078189573,2.44369503867403e-33,2.10418167059596e-32,"YJL088W","DEL_vs_WT_plas","down-regulated","S000003624","Ornithine carbamoyltransferase; also known as carbamoylphosphate:L-ornithine carbamoyltransferase; catalyzes the biosynthesis of the arginine precursor citrulline"
"YJL088W",1180.99993819151,-1.91961491622947,0.0912413488611819,3.21834796507434e-99,7.48533107891644e-98,"YJL088W","WT_vs_WT_plas","down-regulated","S000003624","Ornithine carbamoyltransferase; also known as carbamoylphosphate:L-ornithine carbamoyltransferase; catalyzes the biosynthesis of the arginine precursor citrulline"
"YJL116C",7083.68106286131,1.30572393307705,0.0395924514790309,2.41472781774711e-239,1.60210836160632e-237,"YJL116C","DEL_vs_WT_plas","up-regulated","S000003652","Protein involved in mitochondrion organization; functions with Nca2p to regulate mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the vacuole; member of the SUN family; expression induced in cells treated with the mycotoxin patulin; NCA3 has a paralog, UTH1, that arose from the whole genome duplication"
"YJL116C",7083.68106286131,1.34330327746732,0.0394495423970973,5.61500498729507e-255,3.76504004626817e-253,"YJL116C","WT_vs_WT_plas","up-regulated","S000003652","Protein involved in mitochondrion organization; functions with Nca2p to regulate mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the vacuole; member of the SUN family; expression induced in cells treated with the mycotoxin patulin; NCA3 has a paralog, UTH1, that arose from the whole genome duplication"
"YJL118W",155.262319087779,1.11243667563356,0.154865843028204,1.13865156118237e-13,4.66336633536873e-13,"YJL118W","DEL_vs_WT_plas","up-regulated","S000003654","Protein of unknown function; may interact with ribosomes, based on co-purification experiments; YJL118W is a non-essential gene; deletion enhances the toxicity of heterologously expressed human alpha-synuclein"
"YJL130C",36749.2749893756,1.03963705896026,0.0387572640677017,7.44861209279453e-160,2.74553228192304e-158,"YJL130C","WT_vs_WT_plas","up-regulated","S000003666","Bifunctional carbamoylphosphate synthetase/aspartate transcarbamylase; catalyzes the first two enzymatic steps in the de novo biosynthesis of pyrimidines; both activities are subject to feedback inhibition by UTP"
"YJL132W",1528.79898109592,-1.04509097583155,0.0548188623151631,5.52839225917861e-82,1.12404698095493e-80,"YJL132W","DEL_vs_WT_plas","down-regulated","S000003668","Putative protein of unknown function; localizes to the membrane fraction; possible Zap1p-regulated target gene induced by zinc deficiency; YJL132W is a non-essential gene"
"YJL133C-A",1762.3995356392,1.5906455148324,0.116270469825198,1.32003021173617e-43,1.48045381220161e-42,"YJL133C-A","DEL_vs_WT_plas","up-regulated","S000028805","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YJL133C-A",1762.3995356392,1.68328137003458,0.116014439305699,9.53552834251369e-49,1.10077720041875e-47,"YJL133C-A","WT_vs_WT_plas","up-regulated","S000028805","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YJL135W",4.81475834634,1.69961499601593,1.13900224785915,0.00695680725894549,0.0116867686975302,"YJL135W","WT_vs_WT_plas","up-regulated","S000003671","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified genes YJL134W/LCB3"
"YJL152W",11.5902556740938,-1.0682995327553,0.835149572310841,0.0154930632281643,0.0248417139473721,"YJL152W","DEL_vs_WT_plas","down-regulated","S000003688","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YJL153C",8338.69341323185,-2.12452721880839,0.327187964261093,5.84472686249349e-12,2.12452787856381e-11,"YJL153C","WT_vs_WT_plas","down-regulated","S000003689","Inositol-3-phosphate synthase; involved in synthesis of inositol phosphates and inositol-containing phospholipids; transcription is coregulated with other phospholipid biosynthetic genes by Ino2p and Ino4p, which bind the UASINO DNA element"
"YJL158C",5722.59373562116,2.18256801100787,0.0653399402787594,9.11857134372273e-246,5.63474070387102e-244,"YJL158C","WT_vs_WT_plas","up-regulated","S000003694","Mannose-containing glycoprotein constituent of the cell wall; member of the PIR (proteins with internal repeats) family"
"YJL158C",5722.59373562116,2.3527309226101,0.0653356677281116,4.5072108720944e-285,3.6421730931809e-283,"YJL158C","DEL_vs_WT_plas","up-regulated","S000003694","Mannose-containing glycoprotein constituent of the cell wall; member of the PIR (proteins with internal repeats) family"
"YJL170C",164.908749121469,3.15925977392522,0.189086407698439,1.32454449507915e-63,2.06648612685244e-62,"YJL170C","DEL_vs_WT_plas","up-regulated","S000003706","Protein that regulates signaling from G protein beta subunit Ste4p; contributes to relocalization of Ste4p within the cell; specific to a-cells and induced by alpha-factor"
"YJL170C",164.908749121469,3.45675451065678,0.186744014229795,1.88646183180014e-77,3.44648374661921e-76,"YJL170C","WT_vs_WT_plas","up-regulated","S000003706","Protein that regulates signaling from G protein beta subunit Ste4p; contributes to relocalization of Ste4p within the cell; specific to a-cells and induced by alpha-factor"
"YJL171C",981.944619992974,2.42007679133996,0.0714638577827483,1.80278566181495e-252,1.30608712947352e-250,"YJL171C","DEL_vs_WT_plas","up-regulated","S000003707","GPI-anchored cell wall protein of unknown function; induced in response to cell wall damaging agents and by mutations in genes involved in cell wall biogenesis; sequence similarity to YBR162C/TOS1, a covalently bound cell wall protein; protein abundance increases in response to DNA replication stress"
"YJL171C",981.944619992974,2.54388866751792,0.070786256054192,4.11325234405234e-284,2.97998040512206e-282,"YJL171C","WT_vs_WT_plas","up-regulated","S000003707","GPI-anchored cell wall protein of unknown function; induced in response to cell wall damaging agents and by mutations in genes involved in cell wall biogenesis; sequence similarity to YBR162C/TOS1, a covalently bound cell wall protein; protein abundance increases in response to DNA replication stress"
"YJL201W",719.463431239058,1.30562127042973,0.0837143865801201,1.21385984921803e-55,1.59727737570381e-54,"YJL201W","WT_vs_WT_plas","up-regulated","S000003737","Non-essential protein of unknown function; promoter contains a consensus binding sequence for factor Abf1p"
"YJL201W",719.463431239058,1.44605100612145,0.0837945256404832,1.38699060344389e-67,2.25896686653923e-66,"YJL201W","DEL_vs_WT_plas","up-regulated","S000003737","Non-essential protein of unknown function; promoter contains a consensus binding sequence for factor Abf1p"
"YJL217W",3418.63321937875,3.01190889994408,0.0631903246230145,0,0,"YJL217W","WT_vs_WT_plas","up-regulated","S000003753","Cytoplasmic protein involved in the regulation of enolase (ENO1); mRNA expression is induced by calcium shortage, copper deficiency (via Mac1p) and the presence of galactose (via Gal4p); mRNA expression is also regulated by the cell cycle"
"YJR004C",7987.39850706362,-3.16515217378543,0.0480920134727817,0,0,"YJR004C","WT_vs_WT_plas","down-regulated","S000003764","Alpha-agglutinin of alpha-cells; binds to Aga1p during agglutination, N-terminal half is homologous to the immunoglobulin superfamily and contains binding site for a-agglutinin, C-terminal half is highly glycosylated and contains GPI anchor"
"YJR004C",7987.39850706362,-3.03653995589878,0.0481856070425542,0,0,"YJR004C","DEL_vs_WT_plas","down-regulated","S000003764","Alpha-agglutinin of alpha-cells; binds to Aga1p during agglutination, N-terminal half is homologous to the immunoglobulin superfamily and contains binding site for a-agglutinin, C-terminal half is highly glycosylated and contains GPI anchor"
"YJR005C-A",11.6812308884264,-2.21279216793626,0.703760992536532,0.000175739608251126,0.00036437064171278,"YJR005C-A","DEL_vs_WT_plas","down-regulated","S000028523","Protein with a potential role in response to iron deprivation; transcription increases during iron deprivation and during treatment with 2-(6-benzyl-2-pyridyl)quinazoline (BPQ) and copper; regulated by Aft1p and, to a lesser extent, by Aft2p; originally identified as a syntenic homolog of an Ashbya gossypii gene; localizes to nucleus and cytoplasm, and nuclear localization is enhanced under iron-replete conditions"
"YJR009C",6408.50744591769,2.41464483471598,0.0386672503120924,0,0,"YJR009C","DEL_vs_WT_plas","up-regulated","S000003769","Glyceraldehyde-3-phosphate dehydrogenase (GAPDH), isozyme 2; involved in glycolysis and gluconeogenesis; tetramer that catalyzes reaction of glyceraldehyde-3-phosphate to 1,3 bis-phosphoglycerate; detected in cytoplasm and cell wall; protein abundance increases in response to DNA replication stress; GAPDH-derived antimicrobial peptides are active against a wide variety of wine-related yeasts and bateria; TDH2 has a paralog, TDH3, that arose from the whole genome duplication"
"YJR009C",6408.50744591769,2.85218783292725,0.0382594270435359,0,0,"YJR009C","WT_vs_WT_plas","up-regulated","S000003769","Glyceraldehyde-3-phosphate dehydrogenase (GAPDH), isozyme 2; involved in glycolysis and gluconeogenesis; tetramer that catalyzes reaction of glyceraldehyde-3-phosphate to 1,3 bis-phosphoglycerate; detected in cytoplasm and cell wall; protein abundance increases in response to DNA replication stress; GAPDH-derived antimicrobial peptides are active against a wide variety of wine-related yeasts and bateria; TDH2 has a paralog, TDH3, that arose from the whole genome duplication"
"YJR025C",1653.29520528375,-1.48534200564195,0.0542180841196212,2.63036279195846e-166,1.07656991413728e-164,"YJR025C","DEL_vs_WT_plas","down-regulated","S000003786","3-hydroxyanthranilic acid dioxygenase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p"
"YJR025C",1653.29520528375,-1.31311665886409,0.0523056425677395,7.75578521536231e-140,2.50690842115019e-138,"YJR025C","WT_vs_WT_plas","down-regulated","S000003786","3-hydroxyanthranilic acid dioxygenase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p"
"YJR047C",124.426759329633,1.1245628085295,0.197222527884711,1.84689480123693e-09,5.70916033947836e-09,"YJR047C","WT_vs_WT_plas","up-regulated","S000003808","Translation elongation factor eIF-5A; previously thought to function in translation initiation; undergoes an essential hypusination modification; expressed under anaerobic conditions; ANB1 has a paralog, HYP2, that arose from the whole genome duplication; human EIF5A complements the inviability of the yeast hyp2 anb1 double null mutant"
"YJR047C",124.426759329633,1.27869245731272,0.197262642472796,1.2743022257342e-11,4.64541754123924e-11,"YJR047C","DEL_vs_WT_plas","up-regulated","S000003808","Translation elongation factor eIF-5A; previously thought to function in translation initiation; undergoes an essential hypusination modification; expressed under anaerobic conditions; ANB1 has a paralog, HYP2, that arose from the whole genome duplication; human EIF5A complements the inviability of the yeast hyp2 anb1 double null mutant"
"YJR055W",219.17432760954,-1.01256192365445,0.134291198556312,9.76314729303601e-15,4.23809348402245e-14,"YJR055W","DEL_vs_WT_plas","down-regulated","S000003816","Protein involved in C/D snoRNP assembly; regulates abundance of Rsa1p; required for growth at high temperature; similar to human ZNHIT3"
"YJR069C",125.523889297761,1.06092053857269,0.163855967418229,1.71509543585427e-11,6.03924387273153e-11,"YJR069C","WT_vs_WT_plas","up-regulated","S000003830","Nucleoside triphosphate pyrophosphohydrolase; active against various substrates including ITP, dITP and XTP; mediates exclusion of non canonical purines, pyrimidines from dNTP pools; functions with YJL055W to mediate resistance to 5-FU; specifically reduces the incorporation of 5-FU into RNA without affecting uptake or incorporation of uracil into RNA; protein abundance increases in response to DNA replication stress; yeast HAM1 can complement knockdown of human homolog ITPA"
"YJR073C",6757.31047695426,-1.04851753992591,0.0954937281039203,9.90137957776354e-29,6.93426616429373e-28,"YJR073C","WT_vs_WT_plas","down-regulated","S000003834","Methylene-fatty-acyl-phospholipid synthase; catalyzes the last two steps in phosphatidylcholine biosynthesis; also known as phospholipid methyltransferase"
"YJR078W",3584.64183217966,-1.12201085494625,0.0457095688857382,8.91444900445388e-134,2.75430255269965e-132,"YJR078W","WT_vs_WT_plas","down-regulated","S000003839","Tryptophan 2,3-dioxygenase or indoleamine 2,3-dioxygenase; required for de novo biosynthesis of NAD from tryptophan via kynurenine; interacts genetically with telomere capping gene CDC13; regulated by Hst1p and Aftp"
"YJR092W",2819.05345388886,1.48286999700603,0.0478884862587066,1.89807436489642e-211,1.00534140520522e-209,"YJR092W","DEL_vs_WT_plas","up-regulated","S000003852","Anillin-like protein involved in bud-site selection; required for the axial budding pattern; required for the formation and disassembly of the double septin ring structure, and generally for septin organization; functions as a platform linking the cytokinesis tag septins to the axial landmark through its multiple domains; in vivo substrate of Cdc28p/Clb2p"
"YJR092W",2819.05345388886,1.70816072239594,0.0473442819169574,5.42406351913663e-286,3.97533399547886e-284,"YJR092W","WT_vs_WT_plas","up-regulated","S000003852","Anillin-like protein involved in bud-site selection; required for the axial budding pattern; required for the formation and disassembly of the double septin ring structure, and generally for septin organization; functions as a platform linking the cytokinesis tag septins to the axial landmark through its multiple domains; in vivo substrate of Cdc28p/Clb2p"
"YJR114W",31.4799732317855,-1.5201335192573,0.34657947975035,1.26482160690906e-06,3.20424862875716e-06,"YJR114W","DEL_vs_WT_plas","down-regulated","S000003875","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF RSM7/YJR113C"
"YJR114W",31.4799732317855,-1.90491687588128,0.355313207931218,8.0998455153881e-09,2.39462130785606e-08,"YJR114W","WT_vs_WT_plas","down-regulated","S000003875","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF RSM7/YJR113C"
"YJR115W",1012.24656483753,-1.30540423190558,0.0735944211739405,2.614360187199e-71,4.40596584489713e-70,"YJR115W","WT_vs_WT_plas","down-regulated","S000003876","Putative protein of unknown function; YJR115W has a paralog, ECM13, that arose from the whole genome duplication"
"YJR115W",1012.24656483753,-1.33407511838689,0.074760069231698,5.47692599792421e-72,9.696928248572e-71,"YJR115W","DEL_vs_WT_plas","down-regulated","S000003876","Putative protein of unknown function; YJR115W has a paralog, ECM13, that arose from the whole genome duplication"
"YJR148W",13320.4821534324,1.43338273039356,0.0389847955080656,7.06893171546748e-296,5.36812971115561e-294,"YJR148W","WT_vs_WT_plas","up-regulated","S000003909","Cytosolic branched-chain amino acid (BCAA) aminotransferase; preferentially involved in BCAA catabolism; homolog of murine ECA39; highly expressed during stationary phase and repressed during logarithmic phase; BAT2 has a paralog, BAT1, that arose from the whole genome duplication"
"YJR148W",13320.4821534324,1.49776320227634,0.0389900414393997,0,0,"YJR148W","DEL_vs_WT_plas","up-regulated","S000003909","Cytosolic branched-chain amino acid (BCAA) aminotransferase; preferentially involved in BCAA catabolism; homolog of murine ECA39; highly expressed during stationary phase and repressed during logarithmic phase; BAT2 has a paralog, BAT1, that arose from the whole genome duplication"
"YJR150C",69.3839330044226,-1.4130947694624,0.261283854439592,8.42699827751331e-09,2.5438395662436e-08,"YJR150C","DEL_vs_WT_plas","down-regulated","S000003911","Cell wall mannoprotein; has similarity to Tir1p, Tir2p, Tir3p, and Tir4p; expressed under anaerobic conditions, completely repressed during aerobic growth"
"YJR159W",64.4109408018199,-1.78176577853902,0.262345889303932,1.31611880599858e-12,5.09551402592692e-12,"YJR159W","DEL_vs_WT_plas","down-regulated","S000003920","Sorbitol dehydrogenase; protein sequence is 99% identical to the Sor2p sorbitol dehydrogenase; expression is induced in the presence of sorbitol or xylose"
"YJR159W",64.4109408018199,-1.72397125339856,0.253717128466918,1.20590131830969e-12,4.51353682262827e-12,"YJR159W","WT_vs_WT_plas","down-regulated","S000003920","Sorbitol dehydrogenase; protein sequence is 99% identical to the Sor2p sorbitol dehydrogenase; expression is induced in the presence of sorbitol or xylose"
"YKL031W",724.915182591862,2.14517248471715,0.095376859187564,4.77103037923632e-113,1.26352119665237e-111,"YKL031W","WT_vs_WT_plas","up-regulated","S000001514","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species"
"YKL031W",724.915182591862,2.9884407317434,0.0936440808744225,1.48390768692266e-224,8.42618932493113e-223,"YKL031W","DEL_vs_WT_plas","up-regulated","S000001514","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species"
"YKL053W",6.46950974911709,-1.28798313445881,0.853714648569086,0.0107597848371836,0.0175833351902432,"YKL053W","WT_vs_WT_plas","down-regulated","S000001536","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified ORF ASK1"
"YKL060C",61788.5754112058,1.73030112648264,0.0356791875188315,0,0,"YKL060C","DEL_vs_WT_plas","up-regulated","S000001543","Fructose 1,6-bisphosphate aldolase; required for glycolysis and gluconeogenesis; catalyzes conversion of fructose 1,6 bisphosphate to glyceraldehyde-3-P and dihydroxyacetone-P; locates to mitochondrial outer surface upon oxidative stress; N-terminally propionylated in vivo"
"YKL060C",61788.5754112058,1.79560962121008,0.0356561285715432,0,0,"YKL060C","WT_vs_WT_plas","up-regulated","S000001543","Fructose 1,6-bisphosphate aldolase; required for glycolysis and gluconeogenesis; catalyzes conversion of fructose 1,6 bisphosphate to glyceraldehyde-3-P and dihydroxyacetone-P; locates to mitochondrial outer surface upon oxidative stress; N-terminally propionylated in vivo"
"YKL086W",725.601594800677,-1.15312001909823,0.0783792915873981,6.94611643619325e-50,8.21414106891671e-49,"YKL086W","WT_vs_WT_plas","down-regulated","S000001569","Sulfiredoxin; contributes to oxidative stress resistance by reducing cysteine-sulfinic acid groups in the peroxiredoxin Tsa1p, which is formed upon exposure to oxidants; conserved in higher eukaryotes; protein abundance increases in response to DNA replication stress"
"YKL086W",725.601594800677,-1.07224914975414,0.0790028758135995,1.38122431316591e-42,1.50881401141849e-41,"YKL086W","DEL_vs_WT_plas","down-regulated","S000001569","Sulfiredoxin; contributes to oxidative stress resistance by reducing cysteine-sulfinic acid groups in the peroxiredoxin Tsa1p, which is formed upon exposure to oxidants; conserved in higher eukaryotes; protein abundance increases in response to DNA replication stress"
"YKL089W",307.801553390576,1.12644665885064,0.10968810700438,1.72411635204112e-25,1.18636521472873e-24,"YKL089W","DEL_vs_WT_plas","up-regulated","S000001572","Protein required for structural integrity of elongating spindles; localizes to the kinetochore; interacts with histones H2A, H2B, and H4; phosphorylated by Ipl1p; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-C and fission yeast cnp3"
"YKL089W",307.801553390576,1.07114908066741,0.109032173122764,1.65464154797048e-23,9.77432584522766e-23,"YKL089W","WT_vs_WT_plas","up-regulated","S000001572","Protein required for structural integrity of elongating spindles; localizes to the kinetochore; interacts with histones H2A, H2B, and H4; phosphorylated by Ipl1p; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-C and fission yeast cnp3"
"YKL096W",4297.13120470763,1.43882349809313,0.0516975226642389,1.7279153283076e-171,7.07211059371611e-170,"YKL096W","WT_vs_WT_plas","up-regulated","S000001579","Cell wall mannoprotein that localizes to birth scars of daughter cells; linked to a beta-1,3- and beta-1,6-glucan heteropolymer through a phosphodiester bond; required for propionic acid resistance"
"YKL096W",4297.13120470763,1.80283859479256,0.0515340027912927,2.7666614142086e-269,2.12661791387278e-267,"YKL096W","DEL_vs_WT_plas","up-regulated","S000001579","Cell wall mannoprotein that localizes to birth scars of daughter cells; linked to a beta-1,3- and beta-1,6-glucan heteropolymer through a phosphodiester bond; required for propionic acid resistance"
"YKL141W",23068.788550295,1.07322858327936,0.0326084724499434,5.60035126063187e-239,3.63907360781059e-237,"YKL141W","DEL_vs_WT_plas","up-regulated","S000001624","Subunit of succinate dehydrogenase and of TIM22 translocase; functions as cytochrome b subunit of succinate dehydrogenase, which couples oxidation of succinate to transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; also required for mitochondrial inner membrane protein import as part of the TIM22 complex; SDH3 has a paralog, SHH3, that arose from the whole genome duplication"
"YKL152C",19199.8918117145,2.45614672783661,0.0404976515748146,0,0,"YKL152C","WT_vs_WT_plas","up-regulated","S000001635","Tetrameric phosphoglycerate mutase; mediates the conversion of 3-phosphoglycerate to 2-phosphoglycerate during glycolysis and the reverse reaction during gluconeogenesis"
"YKL152C",19199.8918117145,2.07498349684536,0.0406229598111957,0,0,"YKL152C","DEL_vs_WT_plas","up-regulated","S000001635","Tetrameric phosphoglycerate mutase; mediates the conversion of 3-phosphoglycerate to 2-phosphoglycerate during glycolysis and the reverse reaction during gluconeogenesis"
"YKL153W",13.7470174836784,2.08893711084849,0.570494992362923,2.09080811145071e-05,4.73020944955987e-05,"YKL153W","WT_vs_WT_plas","up-regulated","S000001636","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; transcription of both YLK153W and the overlapping essential gene GPM1 is reduced in the gcr1 null mutant"
"YKL153W",13.7470174836784,1.67985646602716,0.593406929207652,0.000390448908729466,0.000778058637913951,"YKL153W","DEL_vs_WT_plas","up-regulated","S000001636","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; transcription of both YLK153W and the overlapping essential gene GPM1 is reduced in the gcr1 null mutant"
"YKL162C-A",78.5824190582367,-1.83159062330071,0.254253475043432,5.81104867087413e-14,2.32552633476315e-13,"YKL162C-A","WT_vs_WT_plas","down-regulated","S000007244","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YKL162C-A",78.5824190582367,-2.3004290613172,0.275673705433674,5.64560776745749e-18,2.84674126066277e-17,"YKL162C-A","DEL_vs_WT_plas","down-regulated","S000007244","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YKL166C",282.453068771382,-1.03693274385164,0.112509477508836,6.07143029789559e-21,3.4569309094522e-20,"YKL166C","DEL_vs_WT_plas","down-regulated","S000001649","cAMP-dependent protein kinase catalytic subunit; promotes vegetative growth in response to nutrients via the Ras-cAMP signaling pathway; partially redundant with Tpk1p and Tpk2p; localizes to P-bodies during stationary phase; TPK3 has a paralog, TPK1, that arose from the whole genome duplication"
"YKL175W",6046.68092548244,-1.95452278855728,0.03799317173801,0,0,"YKL175W","DEL_vs_WT_plas","down-regulated","S000001658","Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency"
"YKL175W",6046.68092548244,-2.03855268530743,0.0377453919219872,0,0,"YKL175W","WT_vs_WT_plas","down-regulated","S000001658","Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency"
"YKL178C",1309.83737707033,-3.46777913365193,0.0738809960342071,0,0,"YKL178C","WT_vs_WT_plas","down-regulated","S000001661","Receptor for a factor pheromone; couples to MAP kinase cascade to mediate pheromone response; transcribed in alpha cells and required for mating by alpha cells, ligand bound receptors endocytosed and recycled to the plasma membrane; GPCR"
"YKL178C",1309.83737707033,-3.56988704306327,0.0781302083427807,0,0,"YKL178C","DEL_vs_WT_plas","down-regulated","S000001661","Receptor for a factor pheromone; couples to MAP kinase cascade to mediate pheromone response; transcribed in alpha cells and required for mating by alpha cells, ligand bound receptors endocytosed and recycled to the plasma membrane; GPCR"
"YKL209C",2894.99062697346,1.69570100944376,0.0437257994461099,0,0,"YKL209C","DEL_vs_WT_plas","up-regulated","S000001692","Plasma membrane ATP-binding cassette (ABC) transporter; required for the export of a-factor, catalyzes ATP hydrolysis coupled to a-factor transport; contains 12 transmembrane domains and two ATP binding domains; expressed only in MATa cells; human homolog ABCB1 mediates multidrug resistance in many chemotherapy-resistant tumors by effluxing toxic compounds from the cell"
"YKL209C",2894.99062697346,2.0352634774624,0.0430035787249541,0,0,"YKL209C","WT_vs_WT_plas","up-regulated","S000001692","Plasma membrane ATP-binding cassette (ABC) transporter; required for the export of a-factor, catalyzes ATP hydrolysis coupled to a-factor transport; contains 12 transmembrane domains and two ATP binding domains; expressed only in MATa cells; human homolog ABCB1 mediates multidrug resistance in many chemotherapy-resistant tumors by effluxing toxic compounds from the cell"
"YKL216W",3192.22295049941,1.47901437094418,0.0671313873809564,1.87696710069285e-108,4.97080825028028e-107,"YKL216W","DEL_vs_WT_plas","up-regulated","S000001699","Dihydroorotate dehydrogenase; catalyzes the fourth enzymatic step in the de novo biosynthesis of pyrimidines, converting dihydroorotic acid into orotic acid"
"YKL216W",3192.22295049941,2.12001841735484,0.0664186135642167,1.379904721647e-224,7.69693757570006e-223,"YKL216W","WT_vs_WT_plas","up-regulated","S000001699","Dihydroorotate dehydrogenase; catalyzes the fourth enzymatic step in the de novo biosynthesis of pyrimidines, converting dihydroorotic acid into orotic acid"
"YKL221W",793.000735072764,-1.17089051539365,0.0781363501926193,1.32020133458596e-51,1.6252400413858e-50,"YKL221W","WT_vs_WT_plas","down-regulated","S000001704","Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport"
"YKL221W",793.000735072764,-1.34188509161664,0.0807663791152856,7.13051513319317e-63,1.09351914560868e-61,"YKL221W","DEL_vs_WT_plas","down-regulated","S000001704","Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport"
"YKR013W",3225.16580839995,1.03054128321038,0.0617297567545695,2.84346941888573e-63,4.41438121853123e-62,"YKR013W","DEL_vs_WT_plas","up-regulated","S000001721","Sterol binding protein involved in the export of acetylated sterols; secreted glycoprotein and member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP), antigen 5, and pathogenesis related 1 proteins); sterol export function is redundant with that of PRY1; may be involved in detoxification of hydrophobic compounds; PRY2 has a paralog, PRY1, that arose from the whole genome duplication"
"YKR032W",6.85312664481803,-2.87349695018248,1.14804998199866,0.00188619002214135,0.00348028562926139,"YKR032W","DEL_vs_WT_plas","down-regulated","S000001740","Putative protein of unknown function; conserved among S. cerevisiae strains"
"YKR032W",6.85312664481803,-1.8027595851806,0.946115076685771,0.00408331699818544,0.00710382198166239,"YKR032W","WT_vs_WT_plas","down-regulated","S000001740","Putative protein of unknown function; conserved among S. cerevisiae strains"
"YKR034W",269.728186086364,-2.99170551914395,0.144292737723349,1.25062797493922e-96,2.83550652015895e-95,"YKR034W","WT_vs_WT_plas","down-regulated","S000001742","Negative regulator of genes in multiple nitrogen degradation pathways; expression is regulated by nitrogen levels and by Gln3p; member of the GATA-binding family, forms homodimers and heterodimers with Gzf3p; DAL80 has a paralog, GZF3, that arose from the whole genome duplication"
"YKR034W",269.728186086364,-3.45807681123692,0.165385379021199,6.06131197619442e-98,1.48655445081531e-96,"YKR034W","DEL_vs_WT_plas","down-regulated","S000001742","Negative regulator of genes in multiple nitrogen degradation pathways; expression is regulated by nitrogen levels and by Gln3p; member of the GATA-binding family, forms homodimers and heterodimers with Gzf3p; DAL80 has a paralog, GZF3, that arose from the whole genome duplication"
"YKR039W",3351.18852669372,1.01519188158106,0.0998177261518406,5.50772663696721e-25,3.72081468304441e-24,"YKR039W","DEL_vs_WT_plas","up-regulated","S000001747","General amino acid permease; Gap1p senses the presence of amino acid substrates to regulate localization to the plasma membrane when needed; essential for invasive growth"
"YKR041W",93.5090999604837,-1.16924707581936,0.189009407006825,9.54640417277004e-11,3.20228767966842e-10,"YKR041W","WT_vs_WT_plas","down-regulated","S000001749","Protein of unknown function; localizes to the mitotic spindle; overexpression of YKR041W affects endocytic protein trafficking"
"YKR077W",1728.37214500635,1.68263468158591,0.0517339007103551,1.83095564317807e-232,1.09909651609061e-230,"YKR077W","DEL_vs_WT_plas","up-regulated","S000001785","Putative transcriptional activator; interacts with G1-specific transcription factor MBF and G1-specific promoters; MSA2 has a paralog, MSA1, that arose from the whole genome duplication"
